live_pass,dead_pass,fk_pass,tb_pass,sw_pass,cross_pass,throw_in,ck,ck_in,ck_out,ck_straight,offside_pass,blocked_pass,season,comp,id
90,5,0,0,3,3,1,1,0,0,0,0,4,21,EL,6d86d9cd
7,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,6e36226f
120,6,0,1,3,14,2,3,3,0,0,1,10,21,EL,6e5497ca
203,19,6,0,1,10,13,0,0,0,0,1,4,21,EL,6ea23758
252,16,13,0,0,4,3,0,0,0,0,2,2,21,EL,6ec6fde0
216,43,4,0,0,21,39,0,0,0,0,0,10,21,EL,6f5f82c0
0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,6fa81fa5
60,2,1,0,1,0,1,0,0,0,0,0,0,21,EL,6fa87bf4
599,36,15,0,10,4,19,0,0,0,0,2,6,21,EL,6fd8a334
70,30,7,0,0,0,0,0,0,0,0,0,1,21,EL,6fe2aba3
178,40,13,0,0,0,0,0,0,0,0,0,0,21,EL,6fe5c35b
3,1,0,0,0,0,1,0,0,0,0,0,0,21,EL,701a15f5
97,59,13,0,0,0,0,0,0,0,0,1,0,21,EL,705f5269
35,2,1,1,1,3,0,0,0,0,0,0,0,21,EL,706a60e1
206,9,5,0,1,6,3,1,1,0,0,0,9,21,EL,70cb75ae
246,1,1,0,0,4,0,0,0,0,0,0,6,21,EL,70cf63ca
74,2,1,0,0,2,0,1,1,0,0,0,3,21,EL,7120a04d
411,132,28,0,1,92,83,21,3,18,0,0,14,21,EL,712dd708
305,34,8,1,16,28,12,10,7,0,0,4,12,21,EL,713c144a
108,13,5,0,4,17,2,5,1,4,0,0,3,21,EL,715e5b0e
247,56,34,0,10,37,1,17,4,9,1,4,4,21,EL,719384c1
51,6,2,0,3,3,1,3,1,1,0,0,3,21,EL,7220ffd7
165,2,2,1,2,0,0,0,0,0,0,1,3,21,EL,7272a72a
136,17,2,0,0,3,15,0,0,0,0,1,2,21,EL,73000a79
143,6,6,0,5,1,0,0,0,0,0,0,0,21,EL,7314bba4
137,38,4,0,0,0,0,0,0,0,0,0,1,21,EL,731bf16a
100,40,2,0,1,3,38,0,0,0,0,0,2,21,EL,734b6a70
123,25,13,0,1,27,3,9,1,5,0,0,4,21,EL,736157b7
6,1,0,0,0,0,0,0,0,0,0,0,0,21,EL,73affbb6
49,2,2,0,0,0,0,0,0,0,0,0,0,21,EL,73ddc40c
148,26,2,0,0,22,24,0,0,0,0,0,3,21,EL,740a0e28
124,0,0,1,1,7,0,0,0,0,0,0,6,21,EL,741418c3
250,52,2,0,2,22,49,1,0,0,0,2,14,21,EL,742a4995
2,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,742ea558
53,2,0,0,0,1,1,0,0,0,0,0,2,21,EL,74510b8f
659,72,42,1,6,42,1,29,16,5,0,3,8,21,EL,7460ca0d
345,22,22,0,1,2,0,0,0,0,0,1,4,21,EL,746b64a7
70,3,3,0,0,1,0,0,0,0,0,0,1,21,EL,7483d9f9
243,47,3,0,0,17,44,0,0,0,0,0,8,21,EL,74f2e748
283,6,6,0,1,0,0,0,0,0,0,2,2,21,EL,7566531d
37,7,1,0,0,1,6,0,0,0,0,0,1,21,EL,75a72a99
23,4,3,0,2,0,1,0,0,0,0,0,0,21,EL,75dd7eeb
22,2,0,0,0,2,0,0,0,0,0,0,1,21,EL,76847418
84,23,2,0,1,3,21,0,0,0,0,0,2,21,EL,76d5857d
223,9,8,0,2,0,1,0,0,0,0,0,0,21,EL,76d679c7
4,0,0,0,1,0,0,0,0,0,0,0,0,21,EL,76fa5f80
100,25,1,0,0,5,24,0,0,0,0,0,5,21,EL,770d7eb8
192,10,1,0,1,6,8,1,0,0,0,2,9,21,EL,77bf714c
21,4,2,0,0,3,0,1,0,0,0,0,2,21,EL,781cff03
143,0,0,0,2,3,0,0,0,0,0,0,7,21,EL,786f179e
299,8,8,0,1,0,0,0,0,0,0,0,2,21,EL,78a3c38e
327,20,8,0,3,2,12,0,0,0,0,0,6,21,EL,78e68b4d
216,71,0,0,4,18,70,1,0,1,0,0,8,21,EL,78f21137
348,26,17,0,1,5,9,0,0,0,0,0,5,21,EL,79083382
235,33,20,0,15,20,2,10,4,4,0,4,2,21,EL,79135368
11,1,0,0,0,0,1,0,0,0,0,0,0,21,EL,79194648
144,35,5,0,1,11,30,0,0,0,0,1,2,21,EL,792c7b94
263,28,6,5,1,17,1,14,3,6,1,3,2,21,EL,79300479
128,14,4,0,1,16,1,9,1,8,0,0,2,21,EL,79370f8c
105,5,0,0,2,14,1,4,3,0,0,0,3,21,EL,7952d0c2
129,65,15,0,0,0,0,0,0,0,0,1,0,21,EL,79c536d7
90,16,1,0,0,19,15,0,0,0,0,2,5,21,EL,79c90e45
282,37,8,1,1,12,29,0,0,0,0,1,5,21,EL,7a2cf111
63,12,8,0,0,14,2,2,0,2,0,0,2,21,EL,7a4cea18
91,5,5,0,0,0,0,0,0,0,0,0,0,21,EL,7b075c75
161,2,1,1,2,1,0,1,1,0,0,0,2,21,EL,7b41edb2
238,19,5,1,2,14,1,13,8,0,1,3,4,21,EL,7b57c56a
84,55,9,0,1,0,0,0,0,0,0,0,0,21,EL,7ba6d84e
222,6,5,0,4,0,1,0,0,0,0,0,1,21,EL,7bc34048
42,8,0,0,0,2,0,0,0,0,0,0,0,21,EL,7be09c86
67,7,3,0,3,8,4,0,0,0,0,0,5,21,EL,7bf8ad6c
59,11,1,0,0,1,10,0,0,0,0,1,2,21,EL,7c1a0c67
73,11,4,2,0,7,0,7,4,0,0,2,1,21,EL,7c2965bb
120,3,3,0,0,1,0,0,0,0,0,0,2,21,EL,7c4cb72d
165,13,0,0,2,12,12,1,0,0,0,0,11,21,EL,7c7fdb0f
141,11,4,0,3,0,7,0,0,0,0,3,4,21,EL,7c85e03f
132,19,6,0,0,12,0,11,9,0,0,1,6,21,EL,7c9fa389
330,15,15,0,1,0,0,0,0,0,0,0,3,21,EL,7cb9de24
154,34,8,0,4,4,26,0,0,0,0,1,10,21,EL,7cd78926
251,6,4,0,0,3,2,0,0,0,0,0,3,21,EL,7d2d3329
173,2,2,2,1,0,0,0,0,0,0,1,3,21,EL,7d9397f8
15,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,7dc7187e
74,22,1,0,1,5,21,0,0,0,0,0,2,21,EL,7e1c86f1
250,5,5,0,2,0,0,0,0,0,0,2,4,21,EL,7e40455a
223,56,4,0,1,12,52,0,0,0,0,0,10,21,EL,7e56d3db
69,5,1,0,1,2,0,4,1,1,0,0,2,21,EL,7ebfac0f
83,25,4,0,0,4,21,0,0,0,0,0,2,21,EL,7ec1955f
121,12,6,0,0,0,5,0,0,0,0,1,0,21,EL,7ecc9dee
202,4,3,0,2,0,1,0,0,0,0,2,5,21,EL,7edfbb8a
133,5,5,0,0,0,0,0,0,0,0,1,1,21,EL,7ef972c3
146,49,11,0,1,0,0,0,0,0,0,3,0,21,EL,7f40333d
151,14,4,0,1,12,10,0,0,0,0,1,5,21,EL,7f609bfc
30,10,1,0,0,2,9,0,0,0,0,0,0,21,EL,7f63620c
247,18,13,1,2,4,1,4,0,3,0,1,1,21,EL,7f73bdf4
22,1,0,0,0,0,0,0,0,0,0,1,1,21,EL,801831fe
53,11,0,0,0,4,11,0,0,0,0,1,1,21,EL,8023bcab
225,39,5,0,0,5,33,1,0,0,0,1,3,21,EL,808d48f3
65,13,2,0,0,3,11,0,0,0,0,1,3,21,EL,808df563
95,3,3,0,1,0,0,0,0,0,0,0,0,21,EL,80c31c97
349,46,11,0,0,41,3,32,13,11,0,2,9,21,EL,80f36c88
233,9,5,1,2,7,1,3,2,0,0,2,3,21,EL,816bdfdd
258,12,7,0,1,7,2,3,3,0,0,3,5,21,EL,817c6964
23,0,0,0,0,0,0,0,0,0,0,0,1,21,EL,819aa8e7
48,1,0,0,0,2,0,0,0,0,0,0,1,21,EL,81d5c497
433,4,1,1,6,9,1,0,0,0,0,2,29,21,EL,81f0781e
195,12,7,1,4,9,0,5,1,4,0,4,3,21,EL,821770dd
164,30,13,1,4,27,0,17,6,9,0,0,5,21,EL,82220b03
336,99,10,0,2,57,68,21,6,12,0,1,8,21,EL,826e8b63
157,30,9,1,6,11,21,0,0,0,0,0,2,21,EL,829ae874
38,0,0,0,0,4,0,0,0,0,0,0,1,21,EL,82a8d4cc
95,15,6,0,0,0,0,0,0,0,0,0,0,21,EL,82b1198a
373,28,12,0,0,8,16,0,0,0,0,1,2,21,EL,82e9b1bb
281,11,11,0,4,1,0,0,0,0,0,1,7,21,EL,82efe6fa
276,55,7,0,1,11,48,0,0,0,0,1,6,21,EL,83300259
44,5,0,0,0,0,1,0,0,0,0,0,0,21,EL,834d0be5
284,54,15,0,7,43,4,34,20,12,0,3,3,21,EL,83534f30
402,74,10,0,4,39,62,2,2,0,0,4,9,21,EL,839c14e1
142,10,0,1,0,3,1,0,0,0,0,1,5,21,EL,84a42351
126,6,0,0,0,2,0,0,0,0,0,1,1,21,EL,84e5adcd
121,2,2,0,0,1,0,0,0,0,0,0,7,21,EL,852184c3
461,76,7,1,5,39,63,6,0,6,0,0,14,21,EL,852351df
232,7,4,1,6,15,3,0,0,0,0,3,10,21,EL,8530dd74
13,1,0,0,0,0,0,0,0,0,0,0,0,21,EL,85686f86
32,12,0,0,0,3,12,0,0,0,0,1,1,21,EL,857c7688
2,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,85c76f0a
134,33,9,0,0,8,23,0,0,0,0,0,4,21,EL,85f7d1be
202,15,15,0,4,0,0,0,0,0,0,1,3,21,EL,8614496d
187,25,1,0,0,7,6,0,0,0,0,0,5,21,EL,864163f3
17,4,0,0,1,0,0,0,0,0,0,1,0,21,EL,864c362f
138,3,2,0,2,4,1,0,0,0,0,0,8,21,EL,86695068
286,9,8,0,13,0,1,0,0,0,0,1,6,21,EL,867239d3
184,14,1,1,1,21,8,5,0,3,0,0,10,21,EL,86878265
186,6,5,0,2,0,1,0,0,0,0,0,3,21,EL,86b3d4cc
105,4,0,0,0,0,1,0,0,0,0,2,4,21,EL,86b575a7
83,4,2,0,1,3,0,2,0,1,0,1,6,21,EL,871961e8
20,5,0,0,0,1,1,0,0,0,0,0,0,21,EL,878f0921
28,3,0,0,0,2,0,0,0,0,0,0,2,21,EL,881fb89d
90,6,1,0,0,6,1,4,2,1,0,0,0,21,EL,886f9aac
237,10,10,0,0,0,0,0,0,0,0,0,3,21,EL,88968486
188,32,16,1,1,25,0,12,5,7,0,1,1,21,EL,88a9ea33
14,1,0,0,0,2,1,0,0,0,0,0,0,21,EL,88c89891
59,28,4,0,1,6,20,4,3,1,0,0,2,21,EL,8960cf3d
128,18,6,1,1,16,0,6,3,3,0,1,4,21,EL,89b2c8a9
270,13,11,0,2,0,2,0,0,0,0,0,4,21,EL,89c63f8c
346,7,7,0,0,0,0,0,0,0,0,1,1,21,EL,89cbc961
131,47,10,0,0,0,0,0,0,0,0,0,0,21,EL,8a2248b4
237,12,5,0,4,8,7,0,0,0,0,1,4,21,EL,8a6e0e81
150,27,0,0,2,6,27,0,0,0,0,2,6,21,EL,8a7a5ad7
274,7,6,0,3,1,1,0,0,0,0,1,1,21,EL,8b04d6c1
29,2,1,0,1,5,0,1,1,0,0,0,0,21,EL,8b0b02c9
370,10,8,0,0,0,2,0,0,0,0,0,4,21,EL,8b3ab7ad
22,8,1,0,0,0,0,0,0,0,0,1,0,21,EL,8b3d765f
123,1,0,1,1,3,0,0,0,0,0,0,7,21,EL,8b529245
45,0,0,0,0,0,0,0,0,0,0,0,1,21,EL,8b788c01
450,29,17,0,4,1,0,0,0,0,0,5,1,21,EL,8b8a56ce
452,14,14,0,4,0,0,0,0,0,0,1,0,21,EL,8b929ec2
9,0,0,0,0,0,0,0,0,0,0,0,1,21,EL,8b92fc98
259,15,12,0,8,0,3,0,0,0,0,0,2,21,EL,8b9b8e43
186,27,0,0,2,30,2,25,5,9,0,1,3,21,EL,8b9ebd03
331,82,10,0,0,22,72,0,0,0,0,0,6,21,EL,8bbe2df5
190,40,7,0,0,48,5,28,8,15,0,1,12,21,EL,8c3c640c
24,0,0,0,1,2,0,0,0,0,0,0,2,21,EL,8c90fd7a
12,1,1,0,0,0,0,0,0,0,0,0,1,21,EL,8c955557
61,7,1,0,1,12,0,6,5,0,0,2,3,21,EL,8ca0559d
263,9,8,1,4,5,1,0,0,0,0,1,3,21,EL,8ca850b8
85,4,2,0,4,2,2,0,0,0,0,0,0,21,EL,8cc9ef90
145,27,7,0,1,1,20,0,0,0,0,2,4,21,EL,8cd7091d
89,2,2,0,0,1,0,0,0,0,0,0,3,21,EL,8ce30c57
281,67,1,0,0,27,66,0,0,0,0,0,20,21,EL,8d47bb39
39,8,1,0,2,2,7,0,0,0,0,0,2,21,EL,8d711616
72,2,1,0,0,1,1,0,0,0,0,0,4,21,EL,8d7fe72a
89,5,0,0,0,1,1,0,0,0,0,0,7,21,EL,8d965034
20,2,0,0,0,1,0,0,0,0,0,0,2,21,EL,8dfed6e9
13,0,0,0,1,0,0,0,0,0,0,0,0,21,EL,8e16dd48
128,7,4,0,1,0,3,0,0,0,0,1,1,21,EL,8e371868
289,2,2,0,1,0,0,0,0,0,0,1,3,21,EL,8e48dc61
40,8,1,0,0,2,2,0,0,0,0,0,5,21,EL,8e697a8f
76,11,0,0,1,1,0,0,0,0,0,0,6,21,EL,8e92be30
267,47,15,0,4,4,32,0,0,0,0,1,7,21,EL,8ec4c2f7
170,18,9,0,5,3,9,0,0,0,0,1,2,21,EL,8ee7161d
80,9,1,0,0,3,4,0,0,0,0,0,6,21,EL,8eec784d
141,36,12,0,1,0,0,0,0,0,0,1,0,21,EL,8f1d4155
360,53,22,2,6,37,6,21,17,4,0,2,6,21,EL,8f21b7bd
50,3,0,0,1,3,1,0,0,0,0,0,1,21,EL,8f5bfaac
76,25,6,0,1,0,0,0,0,0,0,0,0,21,EL,8f62b6ee
288,16,9,0,3,0,7,0,0,0,0,0,0,21,EL,8f68aa41
153,9,1,0,2,8,3,4,4,0,0,3,7,21,EL,8f7e6783
110,19,1,0,0,0,0,0,0,0,0,0,0,21,EL,8fa8f8d2
42,18,1,0,0,1,17,0,0,0,0,1,1,21,EL,8fef5412
115,17,3,0,2,0,14,0,0,0,0,0,1,21,EL,8ff4872e
127,39,6,0,1,0,0,0,0,0,0,1,0,21,EL,903b6e8b
147,3,2,0,0,0,1,0,0,0,0,0,1,21,EL,906baf89
119,4,4,0,0,0,0,0,0,0,0,0,1,21,EL,908eea67
239,10,10,0,1,3,0,0,0,0,0,2,1,21,EL,90d7dda6
289,9,9,0,7,1,0,0,0,0,0,2,2,21,EL,90f87966
4,2,1,0,0,0,0,0,0,0,0,0,0,21,EL,913329c8
185,11,6,0,1,3,3,2,0,0,0,0,4,21,EL,9139bb12
27,0,0,0,1,4,0,0,0,0,0,0,0,21,EL,91f2da4c
110,1,1,0,1,7,0,0,0,0,0,0,3,21,EL,91f8302e
172,28,1,0,1,15,27,0,0,0,0,0,6,21,EL,92560306
30,2,0,0,0,3,0,0,0,0,0,0,2,21,EL,926314b9
230,7,7,1,4,2,0,0,0,0,0,1,4,21,EL,92b17b2a
123,12,3,0,1,12,0,7,4,1,0,1,1,21,EL,92e7e919
225,18,10,0,6,12,0,8,5,2,0,1,4,21,EL,92ffb8f9
365,5,5,0,1,0,0,0,0,0,0,1,1,21,EL,93090f69
129,22,5,0,0,0,0,0,0,0,0,0,0,21,EL,9321b8ed
224,6,5,0,6,2,1,0,0,0,0,1,2,21,EL,93a50d2c
167,72,16,0,0,0,0,0,0,0,0,1,1,21,EL,93b95f72
20,12,3,0,0,0,0,0,0,0,0,1,0,21,EL,93db8be8
96,25,4,0,0,0,0,0,0,0,0,1,0,21,EL,9413b19f
86,7,7,0,2,0,0,0,0,0,0,0,0,21,EL,94d260aa
3,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,94f8e060
22,7,3,0,0,0,0,0,0,0,0,0,0,21,EL,950ff24d
181,7,4,1,1,3,1,2,0,1,0,0,1,21,EL,951f1739
58,0,0,0,2,0,0,0,0,0,0,1,1,21,EL,957e00ad
76,13,0,0,0,3,0,0,0,0,0,1,5,21,EL,95a24690
15,1,0,0,0,0,0,0,0,0,0,0,0,21,EL,95a4435e
181,15,4,0,0,11,6,5,0,5,0,0,2,21,EL,95efdac2
302,15,5,1,1,12,0,10,2,5,0,1,6,21,EL,96094cbc
573,12,4,2,1,14,2,6,2,0,0,2,11,21,EL,963829d0
38,5,3,0,0,2,0,1,1,0,0,0,1,21,EL,965a81e2
70,10,0,0,0,0,1,0,0,0,0,0,2,21,EL,973a70bc
32,2,1,0,0,1,1,0,0,0,0,0,2,21,EL,975eda74
99,0,0,0,2,0,0,0,0,0,0,0,2,21,EL,9778d8dd
42,2,1,0,0,1,1,0,0,0,0,0,1,21,EL,977ffc24
2,1,0,0,0,0,0,0,0,0,0,0,0,21,EL,979d0640
168,51,12,0,3,2,39,0,0,0,0,1,4,21,EL,97b87472
106,14,3,2,0,17,0,11,4,6,0,0,3,21,EL,97e2aa67
60,7,0,0,1,1,0,0,0,0,0,0,4,21,EL,981e1bee
172,3,0,0,1,10,3,0,0,0,0,2,6,21,EL,99127249
80,17,3,0,0,6,13,1,0,1,0,0,3,21,EL,9a34c46d
628,17,15,0,0,0,2,0,0,0,0,1,0,21,EL,9a64e67e
0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,9b92e48d
299,26,9,0,0,18,6,11,11,0,0,1,3,21,EL,9bf914b4
0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,9c2e7413
238,54,2,0,1,18,40,12,5,2,0,1,11,21,EL,9c94165b
7,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,9cfa4d3f
108,3,0,0,0,2,0,0,0,0,0,0,5,21,EL,9d115f7a
172,5,5,0,0,0,0,0,0,0,0,2,1,21,EL,9d21da85
401,32,20,0,11,3,12,0,0,0,0,3,0,21,EL,9d40ca9c
94,11,0,0,1,3,2,0,0,0,0,0,4,21,EL,9d66fbe3
38,0,0,0,1,5,0,0,0,0,0,0,2,21,EL,9d689a5b
21,0,0,0,0,2,0,0,0,0,0,0,2,21,EL,9d739099
17,1,0,0,0,0,1,0,0,0,0,0,0,21,EL,9d7d5334
118,5,1,0,0,1,0,0,0,0,0,3,2,21,EL,9dbb75ca
31,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,9dc96f10
48,1,0,0,1,1,0,0,0,0,0,0,0,21,EL,9e49c320
395,68,6,0,1,14,62,0,0,0,0,0,7,21,EL,9e525177
7,1,0,0,0,0,0,0,0,0,0,0,1,21,EL,9ef884b1
270,8,0,2,1,17,2,6,5,1,0,0,7,21,EL,9efa1d25
39,3,1,0,0,0,0,0,0,0,0,0,0,21,EL,9f0ea33f
80,4,1,0,1,8,2,1,1,0,0,1,3,21,EL,9f333379
171,67,2,0,2,13,65,0,0,0,0,0,8,21,EL,9f6325f9
324,74,4,0,1,12,70,0,0,0,0,2,11,21,EL,9f84febe
6,2,0,0,0,0,0,0,0,0,0,0,0,21,EL,9fc2531b
86,2,1,0,2,1,0,0,0,0,0,0,0,21,EL,9ff78253
126,15,15,0,1,2,0,0,0,0,0,1,0,21,EL,a0284e8e
167,58,9,0,0,17,49,0,0,0,0,0,10,21,EL,a07cac95
92,4,2,1,2,1,1,0,0,0,0,4,0,21,EL,a0b730dc
12,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,a11c995d
262,6,5,0,1,0,1,0,0,0,0,1,2,21,EL,a1232f4e
171,3,0,0,5,3,2,0,0,0,0,1,4,21,EL,a1d5bd30
290,34,18,0,4,9,13,3,2,1,0,2,4,21,EL,a26fb8aa
4,0,0,0,0,1,0,0,0,0,0,0,0,21,EL,a2768a3a
105,3,0,0,1,1,0,1,1,0,0,1,2,21,EL,a2950e2d
140,5,1,0,0,7,1,3,3,0,0,0,3,21,EL,a29b1131
59,5,0,0,0,5,5,0,0,0,0,0,3,21,EL,a29e5244
77,0,0,0,0,7,0,0,0,0,0,0,2,21,EL,a2b0d521
52,8,0,1,0,1,0,0,0,0,0,0,5,21,EL,a2f2d806
165,47,3,0,1,13,44,0,0,0,0,1,4,21,EL,a31f54ca
29,16,2,0,0,1,14,0,0,0,0,0,3,21,EL,a36524bf
304,19,18,0,1,0,1,0,0,0,0,0,2,21,EL,a372a9f2
135,8,0,0,0,5,0,0,0,0,0,0,3,21,EL,a39b9ef6
191,2,2,0,0,14,0,0,0,0,0,1,4,21,EL,a3b03921
306,8,6,0,3,0,2,0,0,0,0,3,3,21,EL,a40819d9
63,5,0,0,0,0,0,0,0,0,0,0,1,21,EL,a45eac1f
26,14,3,0,1,0,0,0,0,0,0,0,0,21,EL,a469d983
87,7,5,0,0,0,2,0,0,0,0,1,1,21,EL,a4851d9e
0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,a5142492
146,4,1,1,1,6,1,2,0,2,0,0,6,21,EL,a5296e55
123,8,0,0,0,0,0,0,0,0,0,1,4,21,EL,a53649b7
128,10,1,0,0,14,8,0,0,0,0,0,5,21,EL,a53b661f
125,8,2,1,0,26,4,2,2,0,0,0,8,21,EL,a583c8c0
226,17,4,1,3,19,7,6,5,1,0,1,4,21,EL,a58bb1e1
3,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,a5e96539
121,12,1,0,2,4,1,0,0,0,0,1,7,21,EL,a62c16d0
94,35,2,0,0,4,33,0,0,0,0,0,3,21,EL,a634b9d2
412,19,17,1,1,2,1,0,0,0,0,1,2,21,EL,a63a995f
36,0,0,0,1,0,0,0,0,0,0,0,0,21,EL,a63c8107
136,39,7,0,0,5,32,0,0,0,0,3,4,21,EL,a65c844b
191,37,4,0,2,2,33,0,0,0,0,1,5,21,EL,a67a09fb
265,1,1,0,3,1,0,0,0,0,0,0,2,21,EL,a6951bf8
66,1,0,1,0,7,1,0,0,0,0,1,0,21,EL,a69e4806
34,1,1,1,0,0,0,0,0,0,0,0,1,21,EL,a7220785
42,5,5,0,1,0,0,0,0,0,0,0,0,21,EL,a72c139d
363,16,10,1,4,1,4,0,0,0,0,1,2,21,EL,a73c8f95
13,2,0,0,1,1,2,0,0,0,0,0,1,21,EL,a74ea18d
28,0,0,0,1,0,0,0,0,0,0,0,0,21,EL,a793f5a8
96,10,0,0,1,0,0,0,0,0,0,0,1,21,EL,a7a9d95a
47,0,0,0,1,0,0,0,0,0,0,0,0,21,EL,a7dbd292
77,2,0,0,1,1,0,2,0,0,0,0,3,21,EL,a81ed730
66,3,1,0,0,0,2,0,0,0,0,0,1,21,EL,a8327abd
60,0,0,0,0,0,0,0,0,0,0,0,2,21,EL,a8797cf1
30,1,1,0,0,0,0,0,0,0,0,0,0,21,EL,a8b8af8d
177,15,4,0,5,4,11,0,0,0,0,0,2,21,EL,a8c0acb7
15,9,2,0,0,7,0,4,2,2,0,0,0,21,EL,a8c62306
357,13,11,0,5,3,1,1,0,0,0,0,14,21,EL,a8ee54ad
241,25,5,2,1,24,0,20,5,14,0,1,3,21,EL,a8f21b9f
84,10,5,0,2,5,1,3,2,1,0,0,2,21,EL,a8f41212
110,28,7,0,0,0,0,0,0,0,0,2,0,21,EL,a9a3b55d
114,3,3,0,0,0,0,0,0,0,0,0,2,21,EL,a9be27f2
84,2,0,0,0,4,0,0,0,0,0,0,5,21,EL,aa04bee3
30,10,4,0,2,10,0,6,4,2,0,0,1,21,EL,aa34ed38
16,9,2,0,1,1,7,0,0,0,0,0,0,21,EL,aa436c56
277,4,4,0,3,0,0,0,0,0,0,2,3,21,EL,aa54ec6f
4,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,aa5859cb
231,24,2,0,0,27,2,20,6,9,0,3,6,21,EL,aa8e289e
134,26,8,0,1,16,1,10,2,5,0,1,2,21,EL,aad56ca3
76,6,0,1,0,0,1,0,0,0,0,0,9,21,EL,aad9c3f3
99,25,0,0,0,12,25,0,0,0,0,0,5,21,EL,ab6928f2
167,9,2,1,1,7,1,6,5,0,0,1,3,21,EL,abe66106
88,4,1,0,0,14,3,0,0,0,0,0,3,21,EL,ac290817
348,15,14,0,3,0,1,0,0,0,0,0,1,21,EL,ac861941
496,5,4,1,0,0,1,0,0,0,0,2,2,21,EL,acf7e795
256,11,11,0,2,0,0,0,0,0,0,0,0,21,EL,ad1ffcfd
200,28,9,0,2,0,0,0,0,0,0,0,0,21,EL,ad3389d5
333,19,12,2,3,8,6,1,1,0,0,0,4,21,EL,ade993b9
38,2,2,0,0,0,0,0,0,0,0,0,1,21,EL,ade9a05f
112,40,7,0,0,6,33,0,0,0,0,1,4,21,EL,aded8e6f
37,3,0,0,0,1,0,0,0,0,0,0,0,21,EL,adfc4cc1
126,4,3,0,1,3,1,0,0,0,0,0,5,21,EL,ae3e6d85
295,8,8,1,4,0,0,0,0,0,0,0,3,21,EL,ae59b359
182,6,0,0,3,16,6,0,0,0,0,1,3,21,EL,aeed5c06
182,22,14,0,2,17,0,8,2,4,0,5,6,21,EL,af50141d
186,45,4,0,2,3,41,0,0,0,0,1,1,21,EL,af7e69d1
67,3,0,1,0,4,2,1,1,0,0,0,1,21,EL,af859ca4
26,2,0,0,0,0,0,0,0,0,0,0,1,21,EL,afa0d4e0
9,0,0,0,1,0,0,0,0,0,0,0,1,21,EL,afaafed3
80,4,2,0,5,0,2,0,0,0,0,1,0,21,EL,afbf187b
151,70,24,0,0,0,0,0,0,0,0,1,0,21,EL,afff46e6
94,6,1,0,0,6,1,4,3,0,0,2,4,21,EL,b004076a
52,2,1,0,0,3,1,0,0,0,0,1,1,21,EL,b0151137
19,1,0,0,1,0,1,0,0,0,0,0,1,21,EL,b036b4e2
57,14,4,0,1,0,0,0,0,0,0,2,0,21,EL,b056e3da
303,5,3,0,0,1,1,0,0,0,0,1,6,21,EL,b1313ec4
220,12,0,2,1,14,0,12,7,0,0,1,6,21,EL,b1cbc666
11,1,0,0,0,1,0,1,1,0,0,0,1,21,EL,b1dae700
275,51,1,0,0,12,49,1,1,0,0,0,11,21,EL,b1f4086c
96,3,3,0,0,0,0,0,0,0,0,0,1,21,EL,b20f5a66
20,2,1,0,0,2,0,0,0,0,0,1,0,21,EL,b229aa13
179,17,1,0,0,5,16,0,0,0,0,0,3,21,EL,b2336681
66,0,0,1,0,0,0,0,0,0,0,0,1,21,EL,b2561711
115,7,2,0,5,7,1,3,0,2,0,2,1,21,EL,b28c32d3
259,15,1,3,5,11,12,2,1,1,0,0,9,21,EL,b2bd0f6c
21,3,0,0,0,0,0,0,0,0,0,0,1,21,EL,b37c0a9f
102,24,1,0,0,4,23,0,0,0,0,0,4,21,EL,b387af71
28,0,0,0,0,1,0,0,0,0,0,0,0,21,EL,b39b2cba
22,2,0,0,0,0,0,0,0,0,0,0,1,21,EL,b39bf63f
91,5,2,1,0,2,1,0,0,0,0,0,2,21,EL,b3a712de
254,35,9,0,2,2,26,0,0,0,0,2,4,21,EL,b3aed40d
19,6,0,0,0,0,0,0,0,0,0,0,0,21,EL,b3de00a7
74,16,6,0,4,11,1,6,1,3,0,1,1,21,EL,b44c39da
214,39,3,0,1,15,36,0,0,0,0,1,4,21,EL,b4705807
20,0,0,0,0,0,0,0,0,0,0,1,1,21,EL,b49bc5e0
26,4,1,0,0,0,0,0,0,0,0,0,0,21,EL,b4a98bb4
41,4,3,0,1,2,0,1,0,1,0,1,0,21,EL,b50a9c75
5,0,0,0,0,0,0,0,0,0,0,1,2,21,EL,b57b998c
231,36,4,0,0,10,32,0,0,0,0,1,5,21,EL,b5f7d10b
32,1,1,0,0,0,0,0,0,0,0,0,0,21,EL,b62878a5
147,5,5,0,1,0,0,0,0,0,0,0,0,21,EL,b682dcf6
36,8,1,0,1,0,0,0,0,0,0,0,1,21,EL,b684a484
